product_id,product_name,category_id,seller_id,brand,sku,price,cost,stock_quantity,created_at,is_active,batch_date
8439,Sony Gaming Mouse Plus,1,161,Sony,SKU-ELE-008439,2958.61,1557.49,161,2023-11-01 06:30:59,True,full_load
8440,Nestle Fruit Juice Max,17,135,Nestle,SKU-FOO-008440,319.17,181.12,297,2022-09-29 05:45:22,False,full_load
8441,Adidas Casual Polo Max,9,166,Adidas,SKU-FAS-008441,4312.46,2316.14,100,2024-04-05 06:16:07,True,full_load
8442,Decathlon Yoga Mat Pro,13,107,Decathlon,SKU-SPO-008442,10659.42,8038.83,8,2022-12-12 16:40:17,True,full_load
8443,L'Oreal Conditioner Mini,10,57,L'Oreal,SKU-BEA-008443,323.81,254.53,217,2022-08-03 23:34:58,True,full_load
8444,Dowell Storage Box Lite,5,18,Dowell,SKU-HOM-008444,740.69,395.45,54,2024-09-19 03:57:56,True,full_load
8445,Nestle Fruit Juice Pro,17,63,Nestle,SKU-FOO-008445,625.83,380.85,269,2024-03-26 10:32:43,False,full_load
8446,Nike Yoga Mat Plus,13,144,Nike,SKU-SPO-008446,6798.56,4667.32,85,2022-08-09 05:37:33,True,full_load
8447,Fisher-Price Educational Toy Mini,14,68,Fisher-Price,SKU-KID-008447,1552.55,977.1,486,2022-07-18 06:47:02,True,full_load
8448,Apple Wireless Earbuds Max,1,16,Apple,SKU-ELE-008448,43987.44,29410.76,327,2025-05-31 20:05:57,True,full_load
8449,Samsung Laptop Sleeve Plus,3,46,Samsung,SKU-ELE-008449,42911.5,21462.41,17,2022-03-21 13:57:13,True,full_load
8450,Nike Slim Fit Jeans Lite,9,148,Nike,SKU-FAS-008450,2661.45,1206.87,370,2024-09-03 13:14:54,True,full_load
8451,Decathlon Yoga Mat Lite,13,83,Decathlon,SKU-SPO-008451,10638.19,5666.21,190,2025-06-02 04:36:23,True,full_load
8452,Dowell Storage Box Mini,6,22,Dowell,SKU-HOM-008452,1356.29,709.23,340,2022-02-06 02:48:57,True,full_load
8453,Coca-Cola Instant Coffee Plus,17,28,Coca-Cola,SKU-FOO-008453,501.29,266.45,175,2025-08-19 06:56:59,True,full_load
8454,Maybelline Moisturizer Lite,10,20,Maybelline,SKU-BEA-008454,1077.64,621.89,398,2023-12-09 18:42:02,True,full_load
8455,Maybelline Serum Pro,10,85,Maybelline,SKU-BEA-008455,537.23,353.06,239,2023-09-07 01:05:03,True,full_load
8456,Samsung Power Bank Max,3,50,Samsung,SKU-ELE-008456,38679.75,30922.97,285,2023-01-18 14:08:50,True,full_load
8457,Jack 'n Jill Chocolate Cookies Mini,18,158,Jack 'n Jill,SKU-FOO-008457,542.61,405.23,488,2024-07-29 01:34:00,True,full_load
8458,Apple Wireless Earbuds Mini,1,28,Apple,SKU-ELE-008458,34825.26,15699.5,56,2023-07-29 13:55:02,True,full_load
8459,JBL Webcam Lite,2,66,JBL,SKU-ELE-008459,2835.23,1714.56,61,2025-05-17 14:37:37,True,full_load
8460,O'Reilly Programming Guide Standard,16,82,O'Reilly,SKU-BOO-008460,824.67,512.34,178,2024-05-29 06:47:59,True,full_load
8461,Whiskas Pet Shampoo Lite,19,76,Whiskas,SKU-PET-008461,2712.02,1616.29,418,2022-04-12 15:08:22,True,full_load
8462,Adidas Jogger Pants Plus,8,86,Adidas,SKU-FAS-008462,593.09,284.38,154,2022-10-15 04:23:49,False,full_load
8463,The Ordinary Serum Plus,11,122,The Ordinary,SKU-BEA-008463,2013.86,1515.19,181,2022-03-28 22:25:58,True,full_load
8464,HarperCollins Business Book Max,16,59,HarperCollins,SKU-BOO-008464,1183.96,692.58,6,2023-06-09 10:28:09,True,full_load
8465,Apple Portable SSD Lite,2,195,Apple,SKU-ELE-008465,32580.64,25746.41,182,2022-10-28 04:45:40,True,full_load
8466,Dowell Shoe Rack Mini,4,50,Dowell,SKU-HOM-008466,4820.75,2274.53,17,2025-08-03 09:56:02,False,full_load
8467,Pepsi Trail Mix Mini,17,162,Pepsi,SKU-FOO-008467,618.42,308.78,282,2024-02-26 00:50:12,True,full_load
8468,Puma Dumbbell Set Max,13,140,Puma,SKU-SPO-008468,4185.75,2019.85,43,2024-01-09 03:11:24,True,full_load
8469,H&M Backpack Mini,9,6,H&M,SKU-FAS-008469,1746.02,1090.71,218,2024-01-04 18:44:53,False,full_load
8470,L'Oreal Lipstick Standard,10,111,L'Oreal,SKU-BEA-008470,1195.56,746.49,435,2022-04-01 15:24:17,True,full_load
8471,Nike Cotton T-Shirt Mini,9,100,Nike,SKU-FAS-008471,1341.43,935.36,398,2022-09-26 00:56:18,True,full_load
8472,IKEA Wardrobe Organizer Pro,4,64,IKEA,SKU-HOM-008472,5215.71,3832.6,360,2025-12-01 17:55:49,True,full_load
8473,Hanabishi Shoe Rack Lite,5,60,Hanabishi,SKU-HOM-008473,3237.46,2162.72,439,2022-08-12 14:41:58,True,full_load
8474,Hanabishi Wardrobe Organizer Lite,6,83,Hanabishi,SKU-HOM-008474,1473.89,671.27,4,2022-02-02 20:48:17,True,full_load
8475,Zara Jogger Pants Standard,9,167,Zara,SKU-FAS-008475,4553.84,2890.03,452,2025-11-28 19:55:31,True,full_load
8476,Maybelline Conditioner Lite,11,1,Maybelline,SKU-BEA-008476,813.33,550.76,125,2023-05-09 09:38:49,True,full_load
8477,Acer Laptop Sleeve Standard,3,120,Acer,SKU-ELE-008477,35718.47,17828.86,224,2025-03-05 14:06:57,True,full_load
8478,IKEA Air Fryer Mini,5,135,IKEA,SKU-HOM-008478,3774.7,1797.67,156,2025-12-10 04:24:57,True,full_load
8479,Asus Smartphone Max,3,152,Asus,SKU-ELE-008479,24093.29,16490.89,308,2025-03-03 18:34:36,True,full_load
8480,HarperCollins Self-Help Book Pro,16,103,HarperCollins,SKU-BOO-008480,1177.22,558.6,457,2024-07-16 04:52:44,True,full_load
8481,Apple Mechanical Keyboard Lite,1,150,Apple,SKU-ELE-008481,34580.12,20018.0,472,2025-09-29 07:23:02,True,full_load
8482,Decathlon Water Bottle Mini,12,72,Decathlon,SKU-SPO-008482,8036.94,5103.5,163,2022-05-04 09:47:53,True,full_load
8483,Zara Running Shoes Max,9,47,Zara,SKU-FAS-008483,4096.35,2088.92,241,2023-12-18 08:58:45,False,full_load
8484,IKEA LED Desk Lamp Mini,6,117,IKEA,SKU-HOM-008484,4323.74,3342.39,316,2024-04-08 14:15:40,True,full_load
8485,Philips Storage Box Max,5,166,Philips,SKU-HOM-008485,2065.59,1251.4,29,2022-02-06 05:41:44,True,full_load
8486,Maybelline Moisturizer Plus,10,27,Maybelline,SKU-BEA-008486,2488.03,1848.43,252,2024-08-29 21:00:22,True,full_load
8487,Hasbro Doll House Max,14,18,Hasbro,SKU-KID-008487,704.43,469.15,362,2024-10-31 11:58:56,True,full_load
8488,Sony Power Bank Pro,3,149,Sony,SKU-ELE-008488,6785.68,4926.07,294,2022-04-01 18:33:13,True,full_load
8489,O'Reilly Self-Help Book Pro,16,200,O'Reilly,SKU-BOO-008489,434.66,291.49,163,2025-06-26 13:02:28,True,full_load
8490,Nestle Trail Mix Plus,18,13,Nestle,SKU-FOO-008490,263.44,160.99,438,2022-01-09 07:18:35,True,full_load
8491,Penshoppe Casual Polo Standard,9,48,Penshoppe,SKU-FAS-008491,4754.44,3693.01,394,2024-06-28 18:10:53,True,full_load
8492,H&M Jogger Pants Standard,8,181,H&M,SKU-FAS-008492,2998.73,2340.72,452,2023-06-04 06:49:06,True,full_load
8493,JBL Webcam Lite,2,1,JBL,SKU-ELE-008493,28323.64,19822.14,479,2022-02-10 20:43:51,True,full_load
8494,Uniqlo Casual Polo Plus,8,47,Uniqlo,SKU-FAS-008494,3697.09,2226.84,441,2022-09-01 00:03:11,True,full_load
8495,Aozi Cat Litter Max,20,197,Aozi,SKU-PET-008495,2585.97,1192.2,286,2024-09-18 10:05:36,True,full_load
8496,Penguin Business Book Standard,16,114,Penguin,SKU-BOO-008496,1142.61,758.24,13,2024-06-22 08:02:23,True,full_load
8497,IKEA Shoe Rack Plus,5,69,IKEA,SKU-HOM-008497,5603.94,3562.98,485,2025-04-21 06:58:12,True,full_load
8498,Sony Mechanical Keyboard Max,3,115,Sony,SKU-ELE-008498,16033.74,7620.81,324,2024-06-04 14:17:06,True,full_load
8499,Nestle Trail Mix Standard,17,59,Nestle,SKU-FOO-008499,705.02,418.77,461,2023-05-26 12:45:10,True,full_load
8500,Nike Yoga Mat Plus,12,50,Nike,SKU-SPO-008500,8495.1,6190.52,82,2024-07-06 23:28:25,True,full_load
8501,Nivea Sunscreen Max,11,135,Nivea,SKU-BEA-008501,324.05,186.86,132,2022-01-31 09:10:45,True,full_load
8502,Puma Yoga Mat Pro,13,190,Puma,SKU-SPO-008502,11952.74,8298.46,42,2022-11-14 03:31:29,True,full_load
8503,Penshoppe Sneakers Plus,7,116,Penshoppe,SKU-FAS-008503,319.43,162.33,429,2023-02-25 12:06:51,True,full_load
8504,Monde Nissin Potato Chips Standard,17,89,Monde Nissin,SKU-FOO-008504,485.18,221.26,420,2022-12-06 00:46:58,True,full_load
8505,Maybelline Facial Cleanser Max,10,83,Maybelline,SKU-BEA-008505,294.61,205.15,284,2023-02-03 16:39:46,True,full_load
8506,Tefal Shoe Rack Lite,4,131,Tefal,SKU-HOM-008506,10623.91,5367.32,423,2022-08-13 20:06:38,True,full_load
8507,Maybelline Moisturizer Plus,11,37,Maybelline,SKU-BEA-008507,209.87,114.91,460,2025-05-10 06:08:05,True,full_load
8508,Adidas Basketball Pro,13,82,Adidas,SKU-SPO-008508,9792.96,5234.53,247,2022-03-16 13:52:58,True,full_load
8509,JBL Portable SSD Lite,1,174,JBL,SKU-ELE-008509,19764.86,15505.32,364,2023-07-21 21:58:28,True,full_load
8510,Penshoppe Backpack Standard,9,81,Penshoppe,SKU-FAS-008510,2582.84,1841.03,387,2025-02-08 00:51:33,True,full_load
8511,Logitech Gaming Mouse Mini,1,154,Logitech,SKU-ELE-008511,19660.44,15377.43,413,2022-01-25 09:51:33,True,full_load
8512,Logitech Mechanical Keyboard Max,1,153,Logitech,SKU-ELE-008512,1962.68,1362.17,480,2023-06-17 09:43:04,True,full_load
8513,Royal Canin Cat Toy Plus,19,115,Royal Canin,SKU-PET-008513,3068.43,1953.93,436,2022-08-18 22:12:20,True,full_load
8514,Nike Casual Polo Standard,8,54,Nike,SKU-FAS-008514,4831.91,2979.66,4,2022-06-21 00:37:47,True,full_load
8515,Apple Portable SSD Lite,3,163,Apple,SKU-ELE-008515,35277.87,19336.95,40,2022-11-04 12:30:12,False,full_load
8516,Nivea Facial Cleanser Lite,11,85,Nivea,SKU-BEA-008516,327.77,255.29,302,2022-04-02 07:32:17,True,full_load
8517,Monde Nissin Fruit Juice Plus,17,178,Monde Nissin,SKU-FOO-008517,335.69,151.64,247,2022-06-21 13:55:02,False,full_load
8518,Hanabishi Storage Box Lite,6,93,Hanabishi,SKU-HOM-008518,1658.15,783.39,261,2025-04-30 16:09:16,True,full_load
8519,Hasbro Educational Toy Standard,14,62,Hasbro,SKU-KID-008519,4109.69,2054.18,34,2023-10-16 22:18:32,True,full_load
8520,Nestle Instant Coffee Mini,17,116,Nestle,SKU-FOO-008520,101.16,58.04,352,2023-06-15 04:52:04,True,full_load
8521,Acer Webcam Mini,1,116,Acer,SKU-ELE-008521,13914.25,6582.88,100,2024-06-10 04:36:36,True,full_load
8522,H&M Running Shoes Max,9,172,H&M,SKU-FAS-008522,3709.23,2366.54,486,2023-02-18 06:39:40,True,full_load
8523,L'Oreal Sunscreen Plus,10,141,L'Oreal,SKU-BEA-008523,491.09,289.47,157,2023-03-01 09:38:40,True,full_load
8524,Tefal Electric Kettle Plus,6,16,Tefal,SKU-HOM-008524,2730.92,2007.24,160,2025-08-14 17:29:50,True,full_load
8525,Nike Cycling Gloves Max,12,22,Nike,SKU-SPO-008525,12616.12,9994.84,55,2023-12-04 23:56:00,True,full_load
8526,Monde Nissin Instant Coffee Mini,17,112,Monde Nissin,SKU-FOO-008526,709.45,502.79,297,2024-01-31 22:48:05,True,full_load
8527,Penguin Fantasy Novel Max,15,50,Penguin,SKU-BOO-008527,771.92,561.95,266,2025-03-27 18:12:44,True,full_load
8528,Pedigree Dog Leash Plus,20,16,Pedigree,SKU-PET-008528,1237.89,648.66,283,2022-11-13 16:56:32,True,full_load
8529,Simon & Schuster Business Book Pro,16,101,Simon & Schuster,SKU-BOO-008529,939.33,608.69,1,2023-11-23 03:47:52,True,full_load
8530,Nivea Conditioner Lite,11,34,Nivea,SKU-BEA-008530,1224.82,806.33,91,2024-06-27 22:34:55,True,full_load
8531,HarperCollins Mystery Novel Mini,16,118,HarperCollins,SKU-BOO-008531,243.88,114.48,471,2024-06-07 17:12:34,True,full_load
8532,Hanabishi LED Desk Lamp Mini,5,24,Hanabishi,SKU-HOM-008532,5534.85,4275.84,273,2025-06-21 09:26:51,True,full_load
8533,Dowell Shoe Rack Standard,5,165,Dowell,SKU-HOM-008533,1771.06,1149.61,113,2022-05-31 03:38:52,True,full_load
8534,JBL Gaming Mouse Mini,3,183,JBL,SKU-ELE-008534,7480.34,4761.61,101,2023-07-19 19:09:54,True,full_load
8535,Puma Basketball Standard,12,32,Puma,SKU-SPO-008535,12180.42,6603.68,483,2024-04-26 14:36:47,True,full_load
8536,Acer Gaming Mouse Pro,2,100,Acer,SKU-ELE-008536,26475.22,13516.29,233,2025-09-07 18:52:48,True,full_load
8537,JBL Webcam Mini,1,3,JBL,SKU-ELE-008537,17831.9,11566.25,216,2023-09-28 16:06:59,True,full_load
8538,Puma Basketball Mini,12,112,Puma,SKU-SPO-008538,7522.3,5461.28,128,2024-04-21 13:20:14,True,full_load
8539,Pedigree Dog Food Pro,20,48,Pedigree,SKU-PET-008539,846.04,674.3,226,2025-07-06 10:39:10,True,full_load
8540,Tefal Shoe Rack Mini,4,116,Tefal,SKU-HOM-008540,10082.66,6268.12,212,2023-07-19 02:09:09,True,full_load
8541,Coca-Cola Chocolate Cookies Plus,18,19,Coca-Cola,SKU-FOO-008541,555.95,277.2,153,2022-09-09 08:22:27,True,full_load
8542,Logitech USB-C Charger Plus,3,187,Logitech,SKU-ELE-008542,9292.09,6671.57,154,2025-10-17 06:01:59,True,full_load
8543,Nivea Conditioner Plus,11,91,Nivea,SKU-BEA-008543,769.08,388.92,342,2025-06-25 17:31:59,True,full_load
8544,Adidas Slim Fit Jeans Plus,8,174,Adidas,SKU-FAS-008544,538.43,378.04,42,2024-08-22 21:15:12,True,full_load
8545,Decathlon Resistance Bands Lite,13,97,Decathlon,SKU-SPO-008545,7777.52,6056.95,359,2025-09-15 08:05:53,True,full_load
8546,Whiskas Cat Toy Max,20,44,Whiskas,SKU-PET-008546,2977.63,1399.4,248,2023-11-04 16:11:16,True,full_load
8547,IKEA Wardrobe Organizer Standard,6,46,IKEA,SKU-HOM-008547,9366.76,7071.02,471,2025-04-11 07:52:44,True,full_load
8548,Oster Nonstick Pan Plus,4,56,Oster,SKU-HOM-008548,2510.98,1507.26,116,2025-01-10 17:19:19,True,full_load
8549,Asus Power Bank Mini,2,106,Asus,SKU-ELE-008549,6997.59,4044.65,72,2024-07-28 11:26:45,True,full_load
8550,O'Reilly Self-Help Book Max,15,53,O'Reilly,SKU-BOO-008550,252.26,131.95,151,2023-03-10 15:13:04,True,full_load
8551,Oster Electric Kettle Max,4,44,Oster,SKU-HOM-008551,521.32,380.96,486,2022-06-27 14:25:19,False,full_load
8552,Uniqlo Sneakers Lite,8,85,Uniqlo,SKU-FAS-008552,3967.76,2261.7,480,2025-03-27 01:40:21,True,full_load
8553,Nivea Moisturizer Max,11,65,Nivea,SKU-BEA-008553,1460.07,1103.65,205,2024-12-03 02:28:34,True,full_load
8554,Penshoppe Running Shoes Lite,7,18,Penshoppe,SKU-FAS-008554,369.95,269.18,244,2022-05-25 02:43:08,True,full_load
8555,Penguin Self-Help Book Lite,16,125,Penguin,SKU-BOO-008555,219.75,175.51,498,2024-07-05 12:47:15,True,full_load
8556,Cetaphil Sunscreen Pro,10,74,Cetaphil,SKU-BEA-008556,323.96,172.98,484,2024-09-30 19:56:18,True,full_load
8557,Philips LED Desk Lamp Pro,6,150,Philips,SKU-HOM-008557,11699.91,7206.23,252,2023-02-27 16:12:35,True,full_load
8558,Royal Canin Cat Litter Lite,20,3,Royal Canin,SKU-PET-008558,1471.19,1096.34,336,2024-11-24 21:12:29,False,full_load
8559,Simon & Schuster Self-Help Book Standard,16,83,Simon & Schuster,SKU-BOO-008559,618.03,488.03,25,2022-09-14 15:55:59,True,full_load
8560,Penguin Self-Help Book Lite,15,60,Penguin,SKU-BOO-008560,920.35,530.65,274,2022-03-08 04:45:51,True,full_load
8561,HarperCollins Business Book Pro,16,144,HarperCollins,SKU-BOO-008561,542.52,347.58,316,2023-01-16 23:10:55,True,full_load
8562,O'Reilly Self-Help Book Plus,16,122,O'Reilly,SKU-BOO-008562,123.77,69.05,495,2024-01-19 13:34:59,True,full_load
8563,The Ordinary Serum Lite,11,33,The Ordinary,SKU-BEA-008563,2389.06,1133.09,113,2024-04-13 06:35:24,True,full_load
8564,Under Armour Water Bottle Mini,13,142,Under Armour,SKU-SPO-008564,5161.9,3514.17,293,2024-08-01 07:19:26,True,full_load
8565,Jack 'n Jill Potato Chips Standard,18,129,Jack 'n Jill,SKU-FOO-008565,650.45,319.27,389,2024-06-25 20:36:52,True,full_load
8566,Royal Canin Cat Toy Pro,19,184,Royal Canin,SKU-PET-008566,1925.33,956.68,213,2023-03-05 05:20:05,True,full_load
8567,Lego Building Blocks Lite,14,175,Lego,SKU-KID-008567,576.13,431.89,2,2024-03-21 17:43:10,True,full_load
8568,Oster Shoe Rack Max,5,186,Oster,SKU-HOM-008568,1768.18,1256.44,359,2022-03-12 22:19:16,True,full_load
8569,JBL Power Bank Pro,1,28,JBL,SKU-ELE-008569,36628.36,20020.38,406,2024-04-18 16:25:54,True,full_load
8570,Penguin Programming Guide Plus,15,62,Penguin,SKU-BOO-008570,909.36,551.27,125,2023-09-08 15:51:39,True,full_load
8571,Monde Nissin Instant Coffee Standard,18,2,Monde Nissin,SKU-FOO-008571,573.08,392.6,190,2024-05-23 03:18:36,True,full_load
8572,HarperCollins Self-Help Book Standard,16,33,HarperCollins,SKU-BOO-008572,108.42,56.41,127,2023-09-13 20:13:32,True,full_load
8573,Oster Shoe Rack Mini,5,88,Oster,SKU-HOM-008573,2965.61,1363.07,259,2024-08-08 05:39:17,False,full_load
8574,Penguin Programming Guide Max,16,158,Penguin,SKU-BOO-008574,1319.52,715.99,498,2023-06-24 09:08:03,True,full_load
8575,Samsung Wireless Earbuds Standard,1,80,Samsung,SKU-ELE-008575,12327.5,7618.65,187,2023-12-07 17:16:32,True,full_load
8576,Zara Hoodie Mini,9,75,Zara,SKU-FAS-008576,293.16,221.46,280,2023-11-30 21:16:33,True,full_load
8577,L'Oreal Lipstick Max,10,24,L'Oreal,SKU-BEA-008577,1320.67,1009.15,38,2022-02-07 03:02:40,True,full_load
8578,Pepsi Instant Coffee Pro,17,188,Pepsi,SKU-FOO-008578,739.32,553.0,266,2025-09-26 13:08:37,True,full_load
8579,Dowell LED Desk Lamp Lite,4,35,Dowell,SKU-HOM-008579,2222.95,1078.1,304,2022-09-19 15:15:55,True,full_load
8580,HarperCollins Fantasy Novel Plus,15,40,HarperCollins,SKU-BOO-008580,827.4,499.3,375,2022-07-12 06:49:30,True,full_load
8581,Logitech Smartphone Plus,3,168,Logitech,SKU-ELE-008581,35003.99,21486.45,23,2025-05-21 02:29:55,True,full_load
8582,Puma Resistance Bands Pro,13,127,Puma,SKU-SPO-008582,12665.39,7103.04,84,2023-08-24 15:55:17,True,full_load
8583,Cetaphil Moisturizer Pro,11,187,Cetaphil,SKU-BEA-008583,1710.49,882.08,338,2022-12-14 11:35:30,True,full_load
8584,HarperCollins Business Book Max,16,11,HarperCollins,SKU-BOO-008584,1172.3,874.16,494,2024-01-07 04:00:28,True,full_load
8585,Oster Dining Chair Mini,4,72,Oster,SKU-HOM-008585,8358.11,6131.33,246,2025-06-26 05:05:24,True,full_load
8586,Adidas Jogger Pants Mini,7,36,Adidas,SKU-FAS-008586,1247.03,749.21,245,2025-12-19 03:28:07,True,full_load
8587,Xiaomi Mechanical Keyboard Mini,2,64,Xiaomi,SKU-ELE-008587,44601.58,22815.93,120,2025-03-05 20:14:46,True,full_load
8588,Maybelline Conditioner Plus,11,97,Maybelline,SKU-BEA-008588,2079.29,1372.86,111,2024-11-10 07:41:03,True,full_load
8589,Aozi Pet Shampoo Max,19,39,Aozi,SKU-PET-008589,2385.61,1092.05,255,2022-06-05 19:32:37,True,full_load
8590,Zara Hoodie Mini,7,91,Zara,SKU-FAS-008590,4825.59,2424.72,139,2024-11-25 02:42:53,True,full_load
8591,Philips LED Desk Lamp Standard,5,19,Philips,SKU-HOM-008591,10360.06,6029.23,416,2024-08-26 01:09:50,True,full_load
8592,Apple Webcam Standard,2,179,Apple,SKU-ELE-008592,18711.88,9313.25,380,2025-01-20 21:13:31,True,full_load
8593,Puma Water Bottle Plus,13,37,Puma,SKU-SPO-008593,13233.44,7048.77,143,2022-08-10 00:04:17,True,full_load
8594,Jack 'n Jill Fruit Juice Pro,17,44,Jack 'n Jill,SKU-FOO-008594,221.0,121.6,415,2023-07-08 08:10:37,True,full_load
8595,HarperCollins Mystery Novel Lite,16,95,HarperCollins,SKU-BOO-008595,172.31,84.42,260,2024-12-17 05:44:37,True,full_load
8596,HarperCollins Fantasy Novel Max,16,8,HarperCollins,SKU-BOO-008596,634.42,289.74,134,2025-04-08 13:31:57,True,full_load
8597,Nestle Trail Mix Pro,17,10,Nestle,SKU-FOO-008597,94.27,73.28,118,2024-08-07 03:58:43,True,full_load
8598,Royal Canin Dog Food Mini,19,113,Royal Canin,SKU-PET-008598,1134.78,601.29,178,2025-12-30 08:19:40,True,full_load
8599,Mattel Puzzle Set Mini,14,198,Mattel,SKU-KID-008599,3303.32,1844.02,156,2025-02-12 22:39:18,True,full_load
8600,Aozi Cat Litter Max,19,154,Aozi,SKU-PET-008600,173.46,100.61,219,2022-08-17 02:07:28,True,full_load
8601,Coca-Cola Instant Coffee Mini,17,42,Coca-Cola,SKU-FOO-008601,234.35,146.9,109,2024-04-07 23:14:34,True,full_load
8602,Acer Laptop Sleeve Plus,3,173,Acer,SKU-ELE-008602,46690.0,24132.15,326,2023-11-26 23:57:57,True,full_load
8603,Nivea Serum Mini,11,57,Nivea,SKU-BEA-008603,655.41,333.32,118,2022-05-24 11:50:57,False,full_load
8604,Pedigree Dog Food Max,19,51,Pedigree,SKU-PET-008604,1765.22,830.71,110,2023-05-28 11:31:18,True,full_load
8605,Asus Laptop Sleeve Max,1,108,Asus,SKU-ELE-008605,46786.86,21558.95,380,2024-12-15 03:56:37,True,full_load
8606,Mattel Educational Toy Standard,14,114,Mattel,SKU-KID-008606,3273.8,2222.33,244,2023-07-05 10:42:31,True,full_load
8607,Nike Dumbbell Set Lite,13,123,Nike,SKU-SPO-008607,8325.16,5495.14,44,2024-09-29 22:51:43,True,full_load
8608,Coca-Cola Instant Coffee Pro,18,58,Coca-Cola,SKU-FOO-008608,453.65,291.17,202,2023-07-23 15:30:39,True,full_load
8609,Dowell Electric Kettle Mini,6,162,Dowell,SKU-HOM-008609,2069.4,1407.76,62,2022-01-27 14:01:41,True,full_load
8610,Royal Canin Dog Food Standard,19,196,Royal Canin,SKU-PET-008610,2998.9,1996.66,373,2025-01-03 06:45:46,True,full_load
8611,Nestle Chocolate Cookies Pro,18,67,Nestle,SKU-FOO-008611,468.75,253.16,98,2023-11-17 05:54:56,True,full_load
8612,Lego Toy Car Pro,14,36,Lego,SKU-KID-008612,614.3,476.53,42,2022-02-19 19:43:20,False,full_load
8613,Whiskas Cat Toy Pro,20,117,Whiskas,SKU-PET-008613,2765.05,2144.73,64,2025-08-13 10:41:31,True,full_load
8614,Samsung USB-C Charger Lite,1,199,Samsung,SKU-ELE-008614,32544.8,18353.36,322,2023-09-04 20:26:00,False,full_load
8615,Penshoppe Jogger Pants Max,7,143,Penshoppe,SKU-FAS-008615,1711.19,820.62,0,2022-12-24 20:33:26,True,full_load
8616,Jack 'n Jill Trail Mix Max,17,5,Jack 'n Jill,SKU-FOO-008616,756.28,491.07,145,2025-06-07 03:04:32,True,full_load
8617,Philips LED Desk Lamp Lite,4,139,Philips,SKU-HOM-008617,6459.47,4679.7,312,2025-03-09 15:39:30,True,full_load
8618,Acer USB-C Charger Lite,2,116,Acer,SKU-ELE-008618,45444.26,31660.67,294,2022-06-03 04:36:04,True,full_load
8619,Acer Power Bank Standard,3,146,Acer,SKU-ELE-008619,37485.0,26791.68,496,2022-05-15 05:40:10,True,full_load
8620,Jack 'n Jill Potato Chips Lite,17,159,Jack 'n Jill,SKU-FOO-008620,724.88,521.58,106,2024-10-06 07:37:18,True,full_load
8621,Cetaphil Facial Cleanser Lite,10,49,Cetaphil,SKU-BEA-008621,1575.77,893.66,74,2023-01-16 07:35:22,False,full_load
8622,HarperCollins Mystery Novel Lite,16,95,HarperCollins,SKU-BOO-008622,1470.37,828.41,198,2025-01-21 22:12:24,True,full_load
8623,JBL Mechanical Keyboard Plus,2,129,JBL,SKU-ELE-008623,6232.29,4535.07,64,2024-10-22 21:43:46,True,full_load
8624,Adidas Water Bottle Standard,13,21,Adidas,SKU-SPO-008624,2398.25,1456.45,202,2025-08-09 13:33:32,True,full_load
8625,Tefal LED Desk Lamp Pro,4,200,Tefal,SKU-HOM-008625,7791.11,5487.71,307,2023-01-04 09:37:44,True,full_load
8626,Lego Building Blocks Plus,14,101,Lego,SKU-KID-008626,4272.71,2769.77,193,2024-05-16 23:03:42,True,full_load
8627,Penguin Programming Guide Mini,16,175,Penguin,SKU-BOO-008627,1017.58,599.31,383,2022-05-25 16:33:05,True,full_load
8628,Dowell Air Fryer Max,4,180,Dowell,SKU-HOM-008628,3345.95,2349.41,170,2025-05-23 01:49:53,True,full_load
8629,Xiaomi Power Bank Max,1,38,Xiaomi,SKU-ELE-008629,41923.46,20134.38,191,2025-04-21 23:50:55,False,full_load
8630,H&M Running Shoes Max,7,153,H&M,SKU-FAS-008630,4094.91,2027.19,9,2024-06-27 07:02:21,True,full_load
8631,Penguin Business Book Max,16,4,Penguin,SKU-BOO-008631,717.04,358.99,101,2022-01-05 19:49:57,True,full_load
8632,IKEA Nonstick Pan Lite,5,107,IKEA,SKU-HOM-008632,9668.91,6169.6,395,2024-02-22 21:02:09,True,full_load
8633,Xiaomi Power Bank Standard,1,79,Xiaomi,SKU-ELE-008633,18744.76,10903.58,355,2022-11-09 13:39:34,False,full_load
8634,H&M Hoodie Standard,9,159,H&M,SKU-FAS-008634,3622.35,2193.92,453,2025-09-30 14:59:12,True,full_load
8635,Xiaomi Webcam Lite,2,94,Xiaomi,SKU-ELE-008635,15252.99,7576.21,330,2024-04-01 17:15:57,True,full_load
8636,Nike Resistance Bands Lite,12,57,Nike,SKU-SPO-008636,13965.84,9888.33,4,2024-12-28 17:46:51,True,full_load
8637,Royal Canin Cat Litter Lite,20,189,Royal Canin,SKU-PET-008637,619.82,292.15,426,2025-09-24 16:53:53,True,full_load
8638,Nivea Facial Cleanser Max,10,61,Nivea,SKU-BEA-008638,2007.46,1555.16,391,2022-02-21 15:53:37,True,full_load
8639,Jack 'n Jill Fruit Juice Pro,18,170,Jack 'n Jill,SKU-FOO-008639,477.83,306.61,430,2025-03-05 00:34:49,True,full_load
8640,Xiaomi Webcam Pro,1,162,Xiaomi,SKU-ELE-008640,34521.57,18341.44,64,2022-04-17 12:32:17,True,full_load
8641,Penguin Programming Guide Standard,16,164,Penguin,SKU-BOO-008641,892.52,442.64,387,2023-07-17 04:20:43,True,full_load
